author,first_commit,last_commit,commit_count,active_years,active_days,monthly_avg,commit_percentage,cumulative_percentage,contributor_type
Nic Young,2014-12-29,2014-12-29,1,1,0,inf,0.01826817683595177,97.69820971866734,One-time Contributor
Nicholas Zaccardi,2014-01-24,2014-01-24,1,1,0,inf,0.01826817683595177,97.71647789550329,One-time Contributor
Nick Ficano,2017-02-15,2017-02-15,1,1,0,inf,0.01826817683595177,97.73474607233923,One-time Contributor
Nick Janetakis,2015-05-06,2015-05-06,1,1,0,inf,0.01826817683595177,97.75301424917518,One-time Contributor
Nick Kocharhook,2022-06-01,2022-06-01,1,1,0,inf,0.01826817683595177,97.77128242601113,One-time Contributor
Nick Zaccardi,2013-07-22,2013-07-22,1,1,0,inf,0.01826817683595177,97.78955060284707,One-time Contributor
Natan L,2012-05-30,2012-05-30,1,1,0,inf,0.01826817683595177,97.80781877968302,One-time Contributor
Nickatak,2018-01-14,2018-01-14,1,1,0,inf,0.01826817683595177,97.82608695651896,One-time Contributor
Nico Revin,2014-07-24,2014-07-24,1,1,0,inf,0.01826817683595177,97.84435513335491,One-time Contributor
Nicola Iarocci,2018-05-12,2018-05-12,1,1,0,inf,0.01826817683595177,97.86262331019086,One-time Contributor
Nils Philippsen,2020-08-13,2020-08-13,1,1,0,inf,0.01826817683595177,97.8808914870268,One-time Contributor
Nina Zakharenko,2017-05-23,2017-05-23,1,1,0,inf,0.01826817683595177,97.89915966386275,One-time Contributor
Noufal Ibrahim,2011-03-28,2011-03-28,1,1,0,inf,0.01826817683595177,97.91742784069869,One-time Contributor
Numerlor,2022-06-05,2022-06-05,1,1,0,inf,0.01826817683595177,97.93569601753464,One-time Contributor
Oleksis Fraga Men茅ndez,2021-05-21,2021-05-21,1,1,0,inf,0.01826817683595177,97.95396419437058,One-time Contributor
Nate Prewitt,2016-08-12,2016-08-12,1,1,0,inf,0.01826817683595177,97.97223237120653,One-time Contributor
Natan,2012-04-17,2012-04-17,1,1,0,inf,0.01826817683595177,97.99050054804248,One-time Contributor
Matt Chisholm,2011-03-14,2011-03-14,1,1,0,inf,0.01826817683595177,98.00876872487842,One-time Contributor
Menghan,2015-06-13,2015-06-13,1,1,0,inf,0.01826817683595177,98.02703690171437,One-time Contributor
Matt Skone,2013-10-15,2013-10-15,1,1,0,inf,0.01826817683595177,98.04530507855031,One-time Contributor
Matthew Preble,2020-10-16,2020-10-16,1,1,0,inf,0.01826817683595177,98.06357325538626,One-time Contributor
Matthias Bussonnier,2015-05-01,2015-05-01,1,1,0,inf,0.01826817683595177,98.0818414322222,One-time Contributor
Matthias Paulsen,2021-08-10,2021-08-10,1,1,0,inf,0.01826817683595177,98.10010960905815,One-time Contributor
Matthijs van der Vleuten,2022-07-14,2022-07-14,1,1,0,inf,0.01826817683595177,98.1183777858941,One-time Contributor
Mat臎j Volf,2020-10-07,2020-10-07,1,1,0,inf,0.01826817683595177,98.13664596273004,One-time Contributor
Maximilian Hils,2013-08-19,2013-08-19,1,1,0,inf,0.01826817683595177,98.15491413956599,One-time Contributor
Mellcap Zhao,2019-10-06,2019-10-06,1,1,0,inf,0.01826817683595177,98.17318231640193,One-time Contributor
Michael E. Karpeles,2019-04-26,2019-04-26,1,1,0,inf,0.01826817683595177,98.19145049323788,One-time Contributor
Nadav Geva,2015-10-15,2015-10-15,1,1,0,inf,0.01826817683595177,98.20971867007383,One-time Contributor
Michael Hall,2014-12-24,2014-12-24,1,1,0,inf,0.01826817683595177,98.22798684690977,One-time Contributor
Michael Klich,2015-10-29,2015-10-29,1,1,0,inf,0.01826817683595177,98.24625502374572,One-time Contributor
Michael N. Gagnon,2013-03-15,2013-03-15,1,1,0,inf,0.01826817683595177,98.26452320058166,One-time Contributor
Micka毛l Gu茅rin,2021-07-06,2021-07-06,1,1,0,inf,0.01826817683595177,98.28279137741761,One-time Contributor
Miles Richardson,2014-07-15,2014-07-15,1,1,0,inf,0.01826817683595177,98.30105955425356,One-time Contributor
Mindiell,2021-09-08,2021-09-08,1,1,0,inf,0.01826817683595177,98.3193277310895,One-time Contributor
Mitchel Humpherys,2018-05-08,2018-05-08,1,1,0,inf,0.01826817683595177,98.33759590792545,One-time Contributor
Mrn Om,2017-10-11,2017-10-11,1,1,0,inf,0.01826817683595177,98.3558640847614,One-time Contributor
Justin Poehnelt,2015-05-14,2015-05-14,1,1,0,inf,0.01826817683595177,98.37413226159734,One-time Contributor
Junior B谩ez,2017-05-27,2017-05-27,1,1,0,inf,0.01826817683595177,98.39240043843328,One-time Contributor
Ga毛tan Petit,2016-03-08,2016-03-08,1,1,0,inf,0.01826817683595177,98.41066861526923,One-time Contributor
Julen Ruiz Aizpuru,2014-05-07,2014-05-07,1,1,0,inf,0.01826817683595177,98.42893679210518,One-time Contributor
Hyunjun Kim,2013-10-02,2013-10-02,1,1,0,inf,0.01826817683595177,98.44720496894112,One-time Contributor
Idris Raja,2015-02-19,2015-02-19,1,1,0,inf,0.01826817683595177,98.46547314577707,One-time Contributor
Ifiok Jr.,2014-01-20,2014-01-20,1,1,0,inf,0.01826817683595177,98.48374132261301,One-time Contributor
Ignasi Bosch,2018-10-18,2018-10-18,1,1,0,inf,0.01826817683595177,98.50200949944896,One-time Contributor
Igor Ghisi,2018-10-24,2018-10-24,1,1,0,inf,0.01826817683595177,98.5202776762849,One-time Contributor
Igor Kasianov,2017-07-27,2017-07-27,1,1,0,inf,0.01826817683595177,98.53854585312085,One-time Contributor
Igor Mozharovsky,2013-06-23,2013-06-23,1,1,0,inf,0.01826817683595177,98.5568140299568,One-time Contributor
ImgBotApp,2017-09-12,2017-09-12,1,1,0,inf,0.01826817683595177,98.57508220679274,One-time Contributor
Ioan Vancea,2016-07-28,2016-07-28,1,1,0,inf,0.01826817683595177,98.59335038362869,One-time Contributor
Ionu葲 Ar葲膬ri葯i,2016-05-29,2016-05-29,1,1,0,inf,0.01826817683595177,98.61161856046463,One-time Contributor
Ionu葲 Cioc卯rlan,2016-10-24,2016-10-24,1,1,0,inf,0.01826817683595177,98.62988673730058,One-time Contributor
Isaac Woodruff,2022-09-02,2022-09-02,1,1,0,inf,0.01826817683595177,98.64815491413653,One-time Contributor
Ivan Sushkov,2022-05-02,2022-05-02,1,1,0,inf,0.01826817683595177,98.66642309097247,One-time Contributor
Ivan Velichko,2015-11-20,2015-11-20,1,1,0,inf,0.01826817683595177,98.68469126780842,One-time Contributor
Ivo Danihelka,2011-01-16,2011-01-16,1,1,0,inf,0.01826817683595177,98.70295944464436,One-time Contributor
Iyra Gaura,2012-11-17,2012-11-17,1,1,0,inf,0.01826817683595177,98.72122762148031,One-time Contributor
Iztok Fister Jr,2023-10-07,2023-10-07,1,1,0,inf,0.01826817683595177,98.73949579831626,One-time Contributor
Jaap Broekhuizen,2017-09-06,2017-09-06,1,1,0,inf,0.01826817683595177,98.7577639751522,One-time Contributor
Jake Tanis,2024-05-21,2024-05-21,1,1,0,inf,0.01826817683595177,98.77603215198815,One-time Contributor
Hynek Schlawack,2025-10-14,2025-10-14,1,1,0,inf,0.01826817683595177,98.7943003288241,One-time Contributor
Hugo Montenegro,2021-06-08,2021-06-08,1,1,0,inf,0.01826817683595177,98.81256850566004,One-time Contributor
Hopsken,2016-12-22,2016-12-22,1,1,0,inf,0.01826817683595177,98.83083668249598,One-time Contributor
Gregory Pakosz,2020-01-04,2020-01-04,1,1,0,inf,0.01826817683595177,98.84910485933193,One-time Contributor
Gennady Kovshenin,2012-11-05,2012-11-05,1,1,0,inf,0.01826817683595177,98.86737303616788,One-time Contributor
Geoffrey Bauduin,2016-10-11,2016-10-11,1,1,0,inf,0.01826817683595177,98.88564121300382,One-time Contributor
George Waters,2025-01-29,2025-01-29,1,1,0,inf,0.01826817683595177,98.90390938983977,One-time Contributor
Gerald Senarclens de Grancy,2018-06-13,2018-06-13,1,1,0,inf,0.01826817683595177,98.92217756667571,One-time Contributor
Giles Thomas,2016-11-07,2016-11-07,1,1,0,inf,0.01826817683595177,98.94044574351166,One-time Contributor
Gilman Callsen,2014-10-13,2014-10-13,1,1,0,inf,0.01826817683595177,98.9587139203476,One-time Contributor
Grant Birkinbine,2025-08-06,2025-08-06,1,1,0,inf,0.01826817683595177,98.97698209718355,One-time Contributor
Grant Wu,2017-06-02,2017-06-02,1,1,0,inf,0.01826817683595177,98.9952502740195,One-time Contributor
GunWoo Choi,2015-06-12,2015-06-12,1,1,0,inf,0.01826817683595177,99.01351845085544,One-time Contributor
Heungsub Lee,2010-08-20,2010-08-20,1,1,0,inf,0.01826817683595177,99.03178662769139,One-time Contributor
Guriec Corbel,2014-01-24,2014-01-24,1,1,0,inf,0.01826817683595177,99.05005480452733,One-time Contributor
G谩bor Lipt谩k,2016-12-28,2016-12-28,1,1,0,inf,0.01826817683595177,99.06832298136328,One-time Contributor
Hadley Rich,2011-06-30,2011-06-30,1,1,0,inf,0.01826817683595177,99.08659115819923,One-time Contributor
Hampus Dunstr枚m,2018-04-27,2018-04-27,1,1,0,inf,0.01826817683595177,99.10485933503517,One-time Contributor
Harry Moreno,2017-12-08,2017-12-08,1,1,0,inf,0.01826817683595177,99.12312751187112,One-time Contributor
Hassam,2016-10-08,2016-10-08,1,1,0,inf,0.01826817683595177,99.14139568870706,One-time Contributor
Heisenberg,2024-05-19,2024-05-19,1,1,0,inf,0.01826817683595177,99.15966386554301,One-time Contributor
Henry Chladil,2017-10-08,2017-10-08,1,1,0,inf,0.01826817683595177,99.17793204237896,One-time Contributor
Jakub Stasiak,2014-06-04,2014-06-04,1,1,0,inf,0.01826817683595177,99.1962002192149,One-time Contributor
James Addison,2025-03-10,2025-03-10,1,1,0,inf,0.01826817683595177,99.21446839605085,One-time Contributor
James Brewer,2014-08-25,2014-08-25,1,1,0,inf,0.01826817683595177,99.2327365728868,One-time Contributor
Josh Holland,2018-02-12,2018-02-12,1,1,0,inf,0.01826817683595177,99.25100474972274,One-time Contributor
Joel Perras,2011-09-14,2011-09-14,1,1,0,inf,0.01826817683595177,99.26927292655868,One-time Contributor
John Bodley,2017-03-11,2017-03-11,1,1,0,inf,0.01826817683595177,99.28754110339463,One-time Contributor
John Hobbs,2013-10-11,2013-10-11,1,1,0,inf,0.01826817683595177,99.30580928023058,One-time Contributor
John Still,2016-07-02,2016-07-02,1,1,0,inf,0.01826817683595177,99.32407745706652,One-time Contributor
John Zeringue,2019-05-31,2019-05-31,1,1,0,inf,0.01826817683595177,99.34234563390247,One-time Contributor
Jon Banafato,2015-05-09,2015-05-09,1,1,0,inf,0.01826817683595177,99.36061381073841,One-time Contributor
Jon Parise,2012-03-19,2012-03-19,1,1,0,inf,0.01826817683595177,99.37888198757436,One-time Contributor
Josh,2016-06-03,2016-06-03,1,1,0,inf,0.01826817683595177,99.3971501644103,One-time Contributor
Josh Michael Karamuth,2022-10-31,2022-10-31,1,1,0,inf,0.01826817683595177,99.41541834124625,One-time Contributor
Joe Esposito,2011-10-24,2011-10-24,1,1,0,inf,0.01826817683595177,99.4336865180822,One-time Contributor
Josh Rowe,2017-02-23,2017-02-23,1,1,0,inf,0.01826817683595177,99.45195469491814,One-time Contributor
Josh Soref,2016-08-29,2016-08-29,1,1,0,inf,0.01826817683595177,99.47022287175409,One-time Contributor
Joshua Carp,2015-06-02,2015-06-02,1,1,0,inf,0.01826817683595177,99.48849104859003,One-time Contributor
Josiah Philipsen,2016-06-02,2016-06-02,1,1,0,inf,0.01826817683595177,99.50675922542598,One-time Contributor
Jos茅 Carlos Garc铆a,2016-04-03,2016-04-03,1,1,0,inf,0.01826817683595177,99.52502740226193,One-time Contributor
Jos茅 Oliveira,2016-12-04,2016-12-04,1,1,0,inf,0.01826817683595177,99.54329557909787,One-time Contributor
Jo毛l Charles,2016-09-26,2016-09-26,1,1,0,inf,0.01826817683595177,99.56156375593382,One-time Contributor
Juan Lara,2018-06-27,2018-06-27,1,1,0,inf,0.01826817683595177,99.57983193276976,One-time Contributor
Joe Friedl,2014-02-13,2014-02-13,1,1,0,inf,0.01826817683595177,99.59810010960571,One-time Contributor
Jiri Kuncar,2016-12-21,2016-12-21,1,1,0,inf,0.01826817683595177,99.61636828644166,One-time Contributor
James Warne,2022-04-18,2022-04-18,1,1,0,inf,0.01826817683595177,99.6346364632776,One-time Contributor
Jeff Weber,2010-10-18,2010-10-18,1,1,0,inf,0.01826817683595177,99.65290464011355,One-time Contributor
JamesMRamm,2024-05-02,2024-05-02,1,1,0,inf,0.01826817683595177,99.6711728169495,One-time Contributor
Jamie Grove,2013-08-10,2013-08-10,1,1,0,inf,0.01826817683595177,99.68944099378544,One-time Contributor
Jamiu Salimon,2020-10-15,2020-10-15,1,1,0,inf,0.01826817683595177,99.70770917062138,One-time Contributor
Jan Ferko,2017-03-13,2017-03-13,1,1,0,inf,0.01826817683595177,99.72597734745733,One-time Contributor
Jason Brazeal,2016-06-02,2016-06-02,1,1,0,inf,0.01826817683595177,99.74424552429328,One-time Contributor
Jason Davies,2010-11-13,2010-11-13,1,1,0,inf,0.01826817683595177,99.76251370112922,One-time Contributor
Jason Moon,2013-04-14,2013-04-14,1,1,0,inf,0.01826817683595177,99.78078187796517,One-time Contributor
Jeenu Viswambharan,2020-03-20,2020-03-20,1,1,0,inf,0.01826817683595177,99.79905005480111,One-time Contributor
Jeffrey D,2014-07-29,2014-07-29,1,1,0,inf,0.01826817683595177,99.81731823163706,One-time Contributor
Jimmy Jia,2018-11-01,2018-11-01,1,1,0,inf,0.01826817683595177,99.835586408473,One-time Contributor
Jeremy Mayeres,2018-07-20,2018-07-20,1,1,0,inf,0.01826817683595177,99.85385458530895,One-time Contributor
Jeroendevr,2023-05-24,2023-05-24,1,1,0,inf,0.01826817683595177,99.8721227621449,One-time Contributor
Jerry Baker,2010-11-03,2010-11-03,1,1,0,inf,0.01826817683595177,99.89039093898084,One-time Contributor
Jesse Dubay,2011-07-11,2011-07-11,1,1,0,inf,0.01826817683595177,99.90865911581679,One-time Contributor
Jesse Roberts,2018-04-27,2018-04-27,1,1,0,inf,0.01826817683595177,99.92692729265273,One-time Contributor
Jesse Seldess,2018-12-14,2018-12-14,1,1,0,inf,0.01826817683595177,99.94519546948868,One-time Contributor
Jet Sun,2013-09-07,2013-09-07,1,1,0,inf,0.01826817683595177,99.96346364632463,One-time Contributor
Jihyeok Seo,2014-07-06,2014-07-06,1,1,0,inf,0.01826817683595177,99.98173182316057,One-time Contributor
脡loi Rivard,2024-04-15,2024-04-15,1,1,0,inf,0.01826817683595177,99.99999999999652,One-time Contributor
